datetime,agency_cd,site_no,Discharge_ft3_s,Discharge_ft3_s_cd,Phosphorus_unfiltered_mg_L,Phosphorus_unfiltered_mg_L_cd,Phosphorus_unfiltered_lbs_d,Phosphorus_unfiltered_lbs_d_cd,SSC_mg_L,SSC_mg_L_cd,SSDischarge_tons_d,SSDischarge_tons_d_cd,Orthophosphate_filtered_mg_L,Orthophosphate_filtered_mg_L_cd,Orthophosphate_dissolved_lbs_d,Orthophosphate_dissolved_lbs_d_cd,Ammonia_OrgN_unfiltered_mg_L,Ammonia_OrgN_unfiltered_mg_L_cd,Ammonia_OrgN_unfiltered_lbs_d,Ammonia_OrgN_unfiltered_lbs_d_cd,Ammonia_filtered_mg_L,Ammonia_filtered_mg_L_cd,Ammonia_dissolved_lbs_d,Ammonia_dissolved_lbs_d_cd,N03_NO2_filtered_mg_L,N03_NO2_filtered_mg_L_cd,N03_NO2_dissolved_lbs_d,N03_NO2_dissolved_lbs_d_cd,Temp_Max_C,Temp_Max_C_cd,Temp_Min_C,Temp_Min_C_cd,Temp_Mean_C,Temp_Mean_C_cd,Precip_total_inches,Precip_total_inches_cd
1999-01-13,USGS,05427718,15,A:e,0.151,A,12.3,A,21,A,0.84,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-14,USGS,05427718,16,A:e,0.153,A,13.3,A,20,A,0.87,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-15,USGS,05427718,16,A:e,0.154,A,13.3,A,20,A,0.86,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-16,USGS,05427718,17,A:e,0.153,A,14.1,A,20,A,0.91,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-17,USGS,05427718,17,A:e,0.152,A,14.0,A,20,A,0.91,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-18,USGS,05427718,18,A:e,0.152,A,14.8,A,20,A,0.95,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-19,USGS,05427718,17,A:e,0.151,A,13.9,A,20,A,0.90,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-20,USGS,05427718,18,A:e,0.151,A,14.7,A,19,A,0.94,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-21,USGS,05427718,19,A,0.150,A,15.0,A,19,A,0.97,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-22,USGS,05427718,29,A,0.180,A,28.5,A,19,A,1.5,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-23,USGS,05427718,36,A,0.288,A,56.1,A,19,A,1.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-24,USGS,05427718,35,A,0.461,A,86.2,A,19,A,1.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-25,USGS,05427718,30,A,0.628,A,101,A,18,A,1.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-26,USGS,05427718,25,A,0.396,A,53.3,A,13,A,0.88,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-27,USGS,05427718,23,A,0.255,A,31.3,A,10,A,0.64,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-28,USGS,05427718,23,A,0.243,A,30.3,A,11,A,0.69,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-29,USGS,05427718,22,A,0.236,A,28.4,A,12,A,0.71,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-30,USGS,05427718,21,A,0.234,A,26.6,A,11,A,0.65,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-31,USGS,05427718,20,A,0.232,A,25.4,A,11,A,0.59,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-01,USGS,05427718,20,A,0.231,A,25.3,A,10,A,0.56,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-02,USGS,05427718,30,A,0.465,A,88.2,A,42,A,4.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-03,USGS,05427718,38,A,0.738,A,152,A,39,A,4.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-04,USGS,05427718,39,A,0.659,A,138,A,29,A,3.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-05,USGS,05427718,27,A,0.646,A,95.5,A,15,A,1.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-06,USGS,05427718,24,A,0.473,A,62.3,A,19,A,1.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-07,USGS,05427718,25,A,0.345,A,45.9,A,23,A,1.5,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-08,USGS,05427718,24,A,0.253,A,32.8,A,28,A,1.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-09,USGS,05427718,35,A,0.331,A,66.5,A,31,A,3.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-10,USGS,05427718,41,A,0.413,A,91.3,A,30,A,3.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-11,USGS,05427718,86,A,0.568,A,304,A,131,A,40,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-12,USGS,05427718,74,A,0.553,A,236,A,76,A,18,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-13,USGS,05427718,46,A,0.257,A,64.5,A,41,A,5.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-14,USGS,05427718,28,A,0.133,A,20.3,A,18,A,1.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-15,USGS,05427718,26,A,0.106,A,15.0,A,15,A,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-16,USGS,05427718,26,A,0.085,A,11.9,A,13,A,0.88,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-17,USGS,05427718,24,A,0.077,A,9.98,A,11,A,0.73,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-18,USGS,05427718,22,A,0.074,A,8.95,A,10,A,0.63,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-19,USGS,05427718,21,A,0.071,A,8.17,A,10,A,0.55,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-20,USGS,05427718,20,A,0.068,A,7.55,A,9,A,0.48,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-21,USGS,05427718,20,A:e,0.066,A,7.11,A,8,A,0.43,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-22,USGS,05427718,20,A,0.063,A,6.78,A,7,A,0.39,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-23,USGS,05427718,20,A,0.061,A,6.50,A,7,A,0.36,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-24,USGS,05427718,20,A,0.059,A,6.17,A,6,A,0.33,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-25,USGS,05427718,19,A,0.056,A,5.92,A,6,A,0.30,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-26,USGS,05427718,20,A,0.054,A,5.83,A,5,A,0.28,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-27,USGS,05427718,21,A,0.052,A,6.03,A,5,A,0.28,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-28,USGS,05427718,22,A,0.050,A,5.94,A,4,A,0.26,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-01,USGS,05427718,22,A,0.048,A,5.65,A,4,A,0.24,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-02,USGS,05427718,21,A,0.048,A,5.53,A,4,A,0.24,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-03,USGS,05427718,21,A,0.048,A,5.37,A,4,A,0.24,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-04,USGS,05427718,20,A,0.048,A,5.20,A,4,A,0.23,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-05,USGS,05427718,20,A,0.048,A,5.18,A,4,A,0.24,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-06,USGS,05427718,19,A,0.048,A,5.06,A,5,A,0.24,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-07,USGS,05427718,19,A:e,0.048,A,4.95,A,5,A,0.24,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-08,USGS,05427718,18,A:e,0.048,A,4.70,A,5,A,0.24,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-09,USGS,05427718,18,A:e,0.048,A,4.70,A,5,A,0.24,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-10,USGS,05427718,18,A:e,0.048,A,4.71,A,5,A,0.25,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-11,USGS,05427718,18,A:e,0.048,A,4.71,A,5,A,0.26,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-12,USGS,05427718,19,A,0.049,A,5.02,A,5,A,0.28,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-13,USGS,05427718,20,A,0.049,A,5.14,A,6,A,0.29,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-14,USGS,05427718,20,A,0.049,A,5.20,A,6,A,0.31,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-15,USGS,05427718,20,A,0.049,A,5.30,A,6,A,0.32,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-16,USGS,05427718,21,A,0.049,A,5.50,A,6,A,0.34,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-17,USGS,05427718,22,A,0.049,A,5.83,A,6,A,0.37,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-18,USGS,05427718,22,A,0.049,A,5.82,A,6,A,0.38,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-19,USGS,05427718,21,A,0.049,A,5.44,A,7,A,0.37,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-20,USGS,05427718,20,A,0.049,A,5.37,A,7,A,0.37,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-21,USGS,05427718,20,A,0.049,A,5.36,A,7,A,0.38,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-22,USGS,05427718,20,A,0.049,A,5.22,A,7,A,0.38,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-23,USGS,05427718,19,A,0.049,A,5.15,A,7,A,0.39,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-24,USGS,05427718,19,A,0.049,A,5.09,A,8,A,0.39,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-25,USGS,05427718,19,A,0.049,A,5.05,A,8,A,0.40,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-26,USGS,05427718,19,A,0.049,A,5.00,A,8,A,0.41,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-27,USGS,05427718,19,A,0.049,A,4.98,A,8,A,0.42,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-28,USGS,05427718,19,A,0.049,A,5.04,A,8,A,0.43,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-29,USGS,05427718,19,A,0.049,A,5.08,A,9,A,0.45,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-30,USGS,05427718,19,A,0.049,A,5.00,A,9,A,0.45,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,USGS,05427718,19,A,0.049,A,4.96,A,9,A,0.46,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-01,USGS,05427718,19,A,0.049,A,5.01,A,9,A,0.48,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-02,USGS,05427718,19,A,0.050,A,5.01,A,10,A,0.49,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-03,USGS,05427718,33,A,0.246,A,63.0,A,133,A,18,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-04,USGS,05427718,43,A,0.195,A,48.9,A,122,A,15,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-05,USGS,05427718,28,A,0.144,A,21.6,A,84,A,6.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-06,USGS,05427718,28,A,0.206,A,31.1,A,64,A,4.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-07,USGS,05427718,24,A,0.249,A,32.7,A,33,A,2.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-08,USGS,05427718,23,A,0.225,A,28.7,A,66,A,4.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-09,USGS,05427718,102,A,0.480,A,266,A,155,A,42,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-10,USGS,05427718,50,A,0.288,A,81.7,A,59,A,8.5,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-11,USGS,05427718,36,A,0.178,A,34.6,A,40,A,3.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-12,USGS,05427718,31,A,0.135,A,22.5,A,33,A,2.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-13,USGS,05427718,27,A,0.122,A,17.8,A,32,A,2.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-14,USGS,05427718,25,A,0.110,A,14.8,A,30,A,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-15,USGS,05427718,24,A,0.099,A,12.6,A,28,A,1.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-16,USGS,05427718,22,A,0.090,A,10.8,A,27,A,1.6,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-17,USGS,05427718,21,A,0.081,A,9.38,A,25,A,1.5,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-18,USGS,05427718,22,A,0.073,A,8.51,A,24,A,1.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-19,USGS,05427718,20,A,0.066,A,7.27,A,23,A,1.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-20,USGS,05427718,20,A,0.059,A,6.49,A,22,A,1.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-21,USGS,05427718,21,A,0.054,A,6.02,A,21,A,1.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-22,USGS,05427718,55,A,0.070,A,21.0,A,60,A,9.7,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-23,USGS,05427718,203,A,0.238,A,274,A,198,A,119,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-24,USGS,05427718,70,A,0.294,A,119,A,79,A,16,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-25,USGS,05427718,44,A,0.116,A,28.2,A,44,A,5.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-26,USGS,05427718,36,A,0.054,A,10.5,A,27,A,2.6,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-27,USGS,05427718,31,A,0.055,A,9.13,A,24,A,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-28,USGS,05427718,28,A,0.059,A,9.10,A,22,A,1.7,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-29,USGS,05427718,26,A,0.064,A,9.07,A,21,A,1.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-30,USGS,05427718,24,A,0.069,A,8.99,A,19,A,1.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-01,USGS,05427718,23,A,0.070,A,8.69,A,19,A,1.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-02,USGS,05427718,22,A,0.070,A,8.43,A,19,A,1.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-03,USGS,05427718,22,A,0.070,A,8.24,A,18,A,1.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-04,USGS,05427718,22,A,0.070,A,8.25,A,18,A,1.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-05,USGS,05427718,22,A,0.070,A,8.26,A,18,A,1.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-06,USGS,05427718,30,A,0.153,A,27.8,A,56,A,5.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-07,USGS,05427718,28,A,0.120,A,18.7,A,31,A,2.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-08,USGS,05427718,24,A,0.098,A,12.9,A,24,A,1.6,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-09,USGS,05427718,23,A,0.096,A,12.1,A,24,A,1.5,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-10,USGS,05427718,22,A,0.093,A,11.1,A,23,A,1.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-11,USGS,05427718,21,A,0.091,A,10.3,A,23,A,1.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-12,USGS,05427718,21,A,0.089,A,10.1,A,22,A,1.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-13,USGS,05427718,21,A,0.087,A,9.80,A,22,A,1.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-14,USGS,05427718,20,A,0.085,A,9.28,A,21,A,1.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-15,USGS,05427718,20,A,0.083,A,8.88,A,21,A,1.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-16,USGS,05427718,21,A,0.089,A,10.4,A,26,A,1.7,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-17,USGS,05427718,99,A,0.670,A,365,A,449,A,158,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-18,USGS,05427718,40,A,0.356,A,78.8,A,162,A,18,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-19,USGS,05427718,31,A,0.206,A,34.5,A,125,A,10,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-20,USGS,05427718,26,A,0.165,A,23.2,A,99,A,7.0,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-21,USGS,05427718,24,A,0.147,A,18.7,A,77,A,4.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-22,USGS,05427718,23,A,0.131,A,16.1,A,61,A,3.7,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-23,USGS,05427718,23,A,0.120,A,15.2,A,50,A,3.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-24,USGS,05427718,23,A,0.118,A,14.8,A,48,A,3.0,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-25,USGS,05427718,22,A,0.117,A,13.7,A,46,A,2.7,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-26,USGS,05427718,21,A,0.115,A,12.9,A,45,A,2.5,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-27,USGS,05427718,20,A,0.114,A,12.2,A,43,A,2.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-28,USGS,05427718,20,A,0.112,A,11.9,A,42,A,2.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-29,USGS,05427718,19,A,0.111,A,11.5,A,40,A,2.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-30,USGS,05427718,19,A,0.110,A,11.2,A,39,A,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-31,USGS,05427718,19,A,0.108,A,11.1,A,37,A,1.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-01,USGS,05427718,20,A,0.107,A,11.3,A,36,A,1.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-02,USGS,05427718,24,A,0.105,A,13.4,A,35,A,2.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-03,USGS,05427718,21,A,0.104,A,11.6,A,34,A,1.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-04,USGS,05427718,21,A,0.103,A,11.8,A,32,A,1.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-05,USGS,05427718,21,A,0.101,A,11.7,A,31,A,1.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-06,USGS,05427718,38,A,0.246,A,86.3,A,343,A,83,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-07,USGS,05427718,64,A,0.604,A,236,A,334,A,71,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-08,USGS,05427718,28,A,0.538,A,81.2,A,137,A,10,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-09,USGS,05427718,29,A,0.387,A,60.5,A,70,A,5.5,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-10,USGS,05427718,35,A,0.334,A,76.4,A,194,A,43,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-11,USGS,05427718,40,A,0.406,A,97.7,A,186,A,24,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-12,USGS,05427718,23,A,0.257,A,32.7,A,107,A,6.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-13,USGS,05427718,26,A,0.202,A,27.8,A,100,A,7.0,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-14,USGS,05427718,24,A,0.197,A,25.2,A,87,A,5.6,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-15,USGS,05427718,21,A,0.194,A,21.9,A,69,A,3.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-16,USGS,05427718,20,A,0.191,A,20.6,A,66,A,3.6,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-17,USGS,05427718,20,A,0.187,A,19.9,A,63,A,3.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-18,USGS,05427718,19,A,0.184,A,19.0,A,60,A,3.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-19,USGS,05427718,19,A,0.181,A,18.3,A,58,A,2.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-20,USGS,05427718,18,A,0.178,A,17.3,A,55,A,2.7,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-21,USGS,05427718,18,A,0.176,A,16.8,A,53,A,2.5,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-22,USGS,05427718,19,A,0.173,A,17.3,A,53,A,2.7,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-23,USGS,05427718,24,A,0.170,A,21.8,A,89,A,5.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-24,USGS,05427718,21,A,0.167,A,19.3,A,70,A,4.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-25,USGS,05427718,19,A,0.164,A,16.7,A,55,A,2.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-26,USGS,05427718,18,A,0.162,A,15.8,A,49,A,2.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-27,USGS,05427718,18,A,0.159,A,15.3,A,48,A,2.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-28,USGS,05427718,18,A,0.156,A,15.3,A,47,A,2.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-29,USGS,05427718,19,A,0.154,A,15.6,A,46,A,2.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,USGS,05427718,18,A,0.151,A,14.6,A,45,A,2.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-01,USGS,05427718,28,A,0.213,A,33.5,A,79,A,6.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-02,USGS,05427718,22,A,0.207,A,24.4,A,64,A,3.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-03,USGS,05427718,20,A,0.169,A,18.0,A,64,A,3.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-04,USGS,05427718,19,A,0.146,A,15.0,A,62,A,3.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-05,USGS,05427718,18,A,0.137,A,13.3,A,61,A,3.0,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-06,USGS,05427718,18,A,0.129,A,12.3,A,60,A,2.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-07,USGS,05427718,17,A,0.121,A,11.1,A,59,A,2.7,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-08,USGS,05427718,17,A,0.114,A,10.2,A,58,A,2.6,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-09,USGS,05427718,18,A,0.107,A,10.4,A,57,A,2.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-10,USGS,05427718,16,A,0.101,A,8.98,A,56,A,2.5,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-11,USGS,05427718,16,A,0.095,A,8.15,A,55,A,2.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-12,USGS,05427718,16,A,0.090,A,7.60,A,54,A,2.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-13,USGS,05427718,16,A,0.087,A,7.30,A,53,A,2.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-14,USGS,05427718,15,A,0.085,A,7.07,A,52,A,2.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-15,USGS,05427718,16,A,0.083,A,6.96,A,51,A,2.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-16,USGS,05427718,15,A,0.081,A,6.79,A,51,A,2.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-17,USGS,05427718,19,A,0.114,A,12.1,A,62,A,3.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-18,USGS,05427718,17,A,0.085,A,7.81,A,53,A,2.4,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-19,USGS,05427718,19,A,0.118,A,12.7,A,58,A,3.1,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-20,USGS,05427718,19,A,0.116,A,11.7,A,55,A,2.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-21,USGS,05427718,27,A,0.207,A,29.8,A,88,A,6.3,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-22,USGS,05427718,21,A,0.147,A,17.2,A,72,A,4.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-23,USGS,05427718,25,A,0.173,A,30.6,A,96,A,8.6,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-24,USGS,05427718,25,A,0.233,A,31.7,A,57,A,3.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-25,USGS,05427718,19,A,0.182,A,18.6,A,38,A,1.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-26,USGS,05427718,18,A,0.143,A,14.1,A,37,A,1.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-27,USGS,05427718,17,A,0.130,A,12.3,A,37,A,1.7,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-28,USGS,05427718,17,A,0.121,A,10.8,A,36,A,1.6,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-29,USGS,05427718,16,A,0.113,A,9.84,A,36,A,1.6,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-30,USGS,05427718,16,A,0.105,A,9.07,A,35,A,1.5,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-31,USGS,05427718,23,A,0.220,A,28.5,A,75,A,4.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-01,USGS,05427718,18,A,0.171,A,17.1,A,57,A,2.9,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-02,USGS,05427718,16,A,0.121,A,10.8,A,46,A,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-03,USGS,05427718,16,A,0.091,A,7.93,A,42,A,1.8,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-04,USGS,05427718,19,A,0.105,A,10.7,A,44,A,2.2,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-05,USGS,05427718,17,A,0.094,A,8.50,A,39,A,1.7,A,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-06,USGS,05427718,16,A,0.086,A,7.57,A,37,A,1.6,A,,,,,,,,,,,,,,,,,,,,,,,,
