"sampledate","depth","wtemp","o2","o2sat","deck","light","frlight"
"2001-11-26",16,9,10.2,93.6,NA,NA,NA
"2001-11-26",17,9,10.3,94.6,NA,NA,NA
"2001-11-26",18,9,10.3,94.6,NA,NA,NA
"2001-11-26",19,9,10.3,94.6,NA,NA,NA
"2001-11-26",20,9,10.3,94.6,NA,NA,NA
"2001-11-26",21,9,10.3,94.6,NA,NA,NA
"2001-11-26",22,9,10.3,94.6,NA,NA,NA
"2001-11-26",23,9,10.3,94.6,NA,NA,NA
"2001-11-26",24,9,10,91.8,NA,NA,NA
"2002-03-28",0,1.6,17.2,130.6,NA,NA,NA
"2002-03-28",1,1.4,17.4,131.4,NA,NA,NA
"2002-03-28",2,1.4,17.4,131.4,NA,NA,NA
"2002-03-28",3,1.3,17.4,131,NA,NA,NA
"2002-03-28",4,1.3,17.6,132.5,NA,NA,NA
"2002-03-28",5,1.3,15.9,119.7,NA,NA,NA
"2002-03-28",6,1.3,15.8,119,NA,NA,NA
"2002-03-28",7,1.3,15.9,119.7,NA,NA,NA
"2002-03-28",8,1.3,16.1,121.2,NA,NA,NA
"2002-03-28",9,1.3,16.1,121.2,NA,NA,NA
"2002-03-28",10,1.3,17.5,131.7,NA,NA,NA
"2002-03-28",11,1.2,17.6,132.1,NA,NA,NA
"2002-03-28",12,1.3,17.6,132.5,NA,NA,NA
"2002-03-28",13,1.3,17.5,131.7,NA,NA,NA
"2002-03-28",14,1.3,17.6,132.5,NA,NA,NA
"2002-03-28",15,1.3,16.5,124.2,NA,NA,NA
"2002-03-28",16,1.3,16.4,123.5,NA,NA,NA
"2002-03-28",17,1.3,16.3,122.7,NA,NA,NA
"2002-03-28",18,1.3,17.6,132.5,NA,NA,NA
"2002-03-28",19,1.3,17.5,131.7,NA,NA,NA
"2002-03-28",20,1.3,17.6,132.5,NA,NA,NA
"2002-03-28",21,1.3,17.6,132.5,NA,NA,NA
"2002-03-28",22,1.3,14.9,112.2,NA,NA,NA
"2002-03-28",23,1.3,12.5,94.1,NA,NA,NA
"2002-04-08",0,3.3,16.9,134.4,NA,NA,NA
"2002-04-08",1,3.7,18.1,145.4,NA,NA,NA
"2002-04-08",2,3,17.5,138,NA,NA,NA
"2002-04-08",3,2.9,17.7,139.2,NA,NA,NA
"2002-04-08",4,2.8,17.8,139.6,NA,NA,NA
"2002-04-08",5,2.7,17.9,140,NA,NA,NA
"2002-04-08",6,2.6,17.9,139.7,NA,NA,NA
"2002-04-08",7,2.6,17.9,139.7,NA,NA,NA
"2002-04-08",8,2.6,18,140.4,NA,NA,NA
"2002-04-08",9,2.5,18,140.1,NA,NA,NA
"2002-04-08",10,2.5,18.1,140.8,NA,NA,NA
"2002-04-08",11,2.5,18.1,140.8,NA,NA,NA
"2002-04-08",12,2.5,18.2,141.6,NA,NA,NA
"2002-04-08",13,2.5,18,140.1,NA,NA,NA
"2002-04-08",14,2.5,18.2,141.6,NA,NA,NA
"2002-04-08",15,2.5,18.2,141.6,NA,NA,NA
"2002-04-08",16,2.5,18.2,141.6,NA,NA,NA
"2002-04-08",17,2.4,18,139.7,NA,NA,NA
"2002-04-08",18,2.5,18.2,141.6,NA,NA,NA
"2002-04-08",19,2.5,18.2,141.6,NA,NA,NA
"2002-04-08",20,2.5,18.1,140.8,NA,NA,NA
"2002-04-08",21,2.5,18,140.1,NA,NA,NA
"2002-04-08",22,2.5,18.1,140.8,NA,NA,NA
"2002-04-08",23,2.5,18,140.1,NA,NA,NA
"2002-04-08",24,2.5,18,140.1,NA,NA,NA
"2002-04-24",0,8,12.7,113.8,NA,NA,NA
"2002-04-24",1,7.6,13,115.4,NA,NA,NA
"2002-04-24",2,7.5,13.2,116.9,NA,NA,NA
"2002-04-24",3,7.3,13.4,118,NA,NA,NA
"2002-04-24",4,7.2,13.4,117.8,NA,NA,NA
"2002-04-24",5,7.2,13.4,117.8,NA,NA,NA
"2002-04-24",6,7.2,13.4,117.8,NA,NA,NA
"2002-04-24",7,7.2,13.5,118.6,NA,NA,NA
"2002-04-24",8,7.2,13.5,118.6,NA,NA,NA
"2002-04-24",9,7.1,13.4,117.5,NA,NA,NA
"2002-04-24",10,7.1,13.5,118.3,NA,NA,NA
"2002-04-24",11,7.1,13.5,118.3,NA,NA,NA
"2002-04-24",12,7.1,13.4,117.5,NA,NA,NA
"2002-04-24",13,7,13.4,117.2,NA,NA,NA
"2002-04-24",14,7,13.4,117.2,NA,NA,NA
"2002-04-24",15,7.1,13.4,117.5,NA,NA,NA
"2002-04-24",16,7,13.4,117.2,NA,NA,NA
"2002-04-24",17,7,13.5,118,NA,NA,NA
"2002-04-24",18,7,13.4,117.2,NA,NA,NA
"2002-04-24",19,7,13.3,116.3,NA,NA,NA
"2002-04-24",20,7,13.3,116.3,NA,NA,NA
"2002-04-24",21,6.9,13.3,116,NA,NA,NA
"2002-04-24",22,6.9,13.4,116.9,NA,NA,NA
"2002-04-24",23,6.9,13.3,116,NA,NA,NA
"2002-04-24",23.9,6.8,12.7,110.5,NA,NA,NA
"2002-05-06",0,11.2,10.8,104.4,NA,NA,NA
"2002-05-06",1,10.7,10.9,104.2,NA,NA,NA
"2002-05-06",2,10,11.3,106.2,NA,NA,NA
"2002-05-06",3,9.5,11.3,105,NA,NA,NA
"2002-05-06",4,9.2,11.3,104.2,NA,NA,NA
"2002-05-06",5,9.2,11.3,104.2,NA,NA,NA
"2002-05-06",6,9.2,11.3,104.2,NA,NA,NA
"2002-05-06",7,9,11.4,104.7,NA,NA,NA
"2002-05-06",8,8.9,11.4,104.4,NA,NA,NA
"2002-05-06",9,8.8,11.4,104.2,NA,NA,NA
"2002-05-06",10,8.8,11.3,103.3,NA,NA,NA
"2002-05-06",11,8.6,11.5,104.6,NA,NA,NA
"2002-05-06",12,8.5,11.5,104.3,NA,NA,NA
"2002-05-06",13,8.5,11.4,103.4,NA,NA,NA
"2002-05-06",14,8.4,11.5,104.1,NA,NA,NA
"2002-05-06",15,8.4,11.5,104.1,NA,NA,NA
"2002-05-06",16,8.4,11.4,103.2,NA,NA,NA
"2002-05-06",17,8.3,11.4,102.9,NA,NA,NA
"2002-05-06",18,8.2,11.5,103.6,NA,NA,NA
"2002-05-06",19,8.1,11.4,102.4,NA,NA,NA
"2002-05-06",20,8,11.3,101.3,NA,NA,NA
"2002-05-06",21,7.9,11.3,101,NA,NA,NA
"2002-05-06",22,7.9,11.2,100.1,NA,NA,NA
"2002-05-06",23,7.9,11.1,99.2,NA,NA,NA
"2002-05-06",24,7.9,11.1,99.2,NA,NA,NA
"2002-05-06",24.5,7.8,10,89.2,NA,NA,NA
"2002-05-20",0,11.7,10.2,99.7,NA,NA,NA
"2002-05-20",1,11.5,10.2,99.3,NA,NA,NA
"2002-05-20",2,11.4,10.3,100,NA,NA,NA
"2002-05-20",3,11.2,10.3,99.6,NA,NA,NA
"2002-05-20",4,11.2,10.3,99.6,NA,NA,NA
"2002-05-20",5,11.1,10.3,99.3,NA,NA,NA
"2002-05-20",6,11.1,10.3,99.3,NA,NA,NA
"2002-05-20",7,11,10.3,99.1,NA,NA,NA
"2002-05-20",8,11,10.4,100.1,NA,NA,NA
"2002-05-20",9,11,10.4,100.1,NA,NA,NA
"2002-05-20",10,11,10.4,100.1,NA,NA,NA
"2002-05-20",11,10.9,10.4,99.8,NA,NA,NA
"2002-05-20",12,10.9,10.4,99.8,NA,NA,NA
"2002-05-20",13,10.9,10.4,99.8,NA,NA,NA
"2002-05-20",14,10.9,10.3,98.9,NA,NA,NA
"2002-05-20",15,10.9,10.3,98.9,NA,NA,NA
"2002-05-20",16,10.9,10.3,98.9,NA,NA,NA
"2002-05-20",17,10.8,10.3,98.7,NA,NA,NA
"2002-05-20",18,10.7,10.1,96.5,NA,NA,NA
"2002-05-20",19,10.6,10,95.3,NA,NA,NA
"2002-05-20",20,10.6,10,95.3,NA,NA,NA
"2002-05-20",21,10.5,9.9,94.2,NA,NA,NA
"2002-05-20",22,10.5,9.6,91.3,NA,NA,NA
"2002-05-20",23,10.4,9.4,89.2,NA,NA,NA
"2002-05-20",24,10.3,8.3,78.6,NA,NA,NA
"2002-05-20",24.5,10.2,6.2,58.6,NA,NA,NA
"2002-06-03",0,14.4,9.5,98.7,NA,NA,NA
"2002-06-03",1,14.3,9.6,99.5,NA,NA,NA
"2002-06-03",2,14.2,9.7,100.3,NA,NA,NA
"2002-06-03",3,14,9.9,101.9,NA,NA,NA
"2002-06-03",4,14,9.9,101.9,NA,NA,NA
"2002-06-03",5,13.7,9.8,100.2,NA,NA,NA
"2002-06-03",6,13.4,9.8,99.6,NA,NA,NA
"2002-06-03",7,13,9.8,98.7,NA,NA,NA
"2002-06-03",8,12.9,9.7,97.5,NA,NA,NA
"2002-06-03",9,12.9,9.7,97.5,NA,NA,NA
"2002-06-03",10,12.8,9.7,97.2,NA,NA,NA
"2002-06-03",11,12.8,9.7,97.2,NA,NA,NA
"2002-06-03",12,12.7,9.7,97,NA,NA,NA
"2002-06-03",13,12.5,9.7,96.6,NA,NA,NA
"2002-06-03",14,12.3,9.5,94.2,NA,NA,NA
"2002-06-03",15,12.3,9.5,94.2,NA,NA,NA
"2002-06-03",16,12.3,9.5,94.2,NA,NA,NA
"2002-06-03",17,12.1,9.5,93.7,NA,NA,NA
"2002-06-03",18,12,9.3,91.6,NA,NA,NA
"2002-06-03",19,11.8,9.3,91.1,NA,NA,NA
"2002-06-03",19.5,11.6,8.8,85.9,NA,NA,NA
"2002-06-03",20,11.6,8.6,83.9,NA,NA,NA
"2002-06-03",20.5,11.3,8,77.5,NA,NA,NA
"2002-06-03",21,11.3,7.9,76.5,NA,NA,NA
"2002-06-03",21.5,11.2,7.7,74.4,NA,NA,NA
"2002-06-03",22,11.2,7.3,70.6,NA,NA,NA
"2002-06-03",22.5,11.2,7.1,68.6,NA,NA,NA
"2002-06-03",23,11.2,7.1,68.6,NA,NA,NA
"2002-06-03",24,11.1,6.8,65.6,NA,NA,NA
"2002-06-03",24.5,11.1,6.1,58.8,NA,NA,NA
"2002-06-18",0,20,8.7,101.5,NA,NA,NA
"2002-06-18",1,19.8,8.7,101.1,NA,NA,NA
"2002-06-18",2,19.8,8.8,102.3,NA,NA,NA
"2002-06-18",3,19.7,8.9,103.2,NA,NA,NA
"2002-06-18",4,19.6,8.8,101.9,NA,NA,NA
"2002-06-18",5,19.4,8.9,102.6,NA,NA,NA
"2002-06-18",6,19.3,9,103.6,NA,NA,NA
"2002-06-18",7,19,9,102.9,NA,NA,NA
"2002-06-18",7.5,17.6,8.7,96.7,NA,NA,NA
"2002-06-18",8,16.5,8.6,93.4,NA,NA,NA
"2002-06-18",8.5,16.4,8.6,93.2,NA,NA,NA
"2002-06-18",9,15.7,8.6,91.8,NA,NA,NA
"2002-06-18",9.5,14.9,8.4,88.2,NA,NA,NA
"2002-06-18",10,14.4,8.4,87.2,NA,NA,NA
"2002-06-18",10.5,14.3,8.4,87,NA,NA,NA
"2002-06-18",11,14,8.3,85.4,NA,NA,NA
"2002-06-18",11.5,13.6,8.2,83.7,NA,NA,NA
"2002-06-18",12,12.9,8.1,81.4,NA,NA,NA
"2002-06-18",12.5,12.6,7.2,71.9,NA,NA,NA
"2002-06-18",13,12.4,7.2,71.5,NA,NA,NA
"2002-06-18",14,12.1,6.8,67.1,NA,NA,NA
"2002-06-18",15,12,6.8,67,NA,NA,NA
"2002-06-18",16,11.9,6.5,63.9,NA,NA,NA
"2002-06-18",17,11.7,6.2,60.6,NA,NA,NA
"2002-06-18",18,11.7,6.2,60.6,NA,NA,NA
"2002-06-18",19,11.6,5.4,52.7,NA,NA,NA
"2002-06-18",20,11.4,4.5,43.7,NA,NA,NA
"2002-06-18",20.5,11.4,4.2,40.8,NA,NA,NA
"2002-06-18",21,11.4,4.1,39.8,NA,NA,NA
"2002-06-18",21.5,11.4,3.9,37.9,NA,NA,NA
"2002-06-18",22,11.4,3.9,37.9,NA,NA,NA
"2002-06-18",23,11.3,3.8,36.8,NA,NA,NA
"2002-06-18",24,11.3,3.7,35.9,NA,NA,NA
"2002-06-18",24.5,11.3,3,29.1,NA,NA,NA
"2002-07-01",0,25.8,10.6,138.2,NA,NA,NA
"2002-07-01",1,25.7,10.6,137.9,NA,NA,NA
"2002-07-01",2,25.7,10.7,139.2,NA,NA,NA
"2002-07-01",3,25.7,10.6,137.9,NA,NA,NA
"2002-07-01",4,25.6,10.6,137.7,NA,NA,NA
"2002-07-01",5,25.4,10.6,137.2,NA,NA,NA
"2002-07-01",6,25.3,10.4,134.3,NA,NA,NA
"2002-07-01",7,20.9,7.9,93.8,NA,NA,NA
"2002-07-01",7.5,20,7.4,86.4,NA,NA,NA
"2002-07-01",8,18.5,6.9,78.1,NA,NA,NA
"2002-07-01",8.5,17.9,6.8,76.1,NA,NA,NA
"2002-07-01",9,17.1,6.4,70.4,NA,NA,NA
"2002-07-01",9.5,16.6,6.3,68.6,NA,NA,NA
"2002-07-01",10,15.8,6.2,66.4,NA,NA,NA
"2002-07-01",10.5,14.5,5.9,61.4,NA,NA,NA
"2002-07-01",11,13.8,5.8,59.4,NA,NA,NA
"2002-07-01",11.5,13.6,5.7,58.2,NA,NA,NA
"2002-07-01",12,13.2,5.6,56.6,NA,NA,NA
"2002-07-01",12.5,12.9,5.4,54.3,NA,NA,NA
"2002-07-01",13,12.7,5.3,53,NA,NA,NA
"2002-07-01",14,12.4,4.8,47.7,NA,NA,NA
"2002-07-01",14.5,12.3,4.4,43.6,NA,NA,NA
"2002-07-01",15,12.2,4.3,42.5,NA,NA,NA
"2002-07-01",15.5,12,3.7,36.4,NA,NA,NA
"2002-07-01",16,11.9,3.4,33.4,NA,NA,NA
"2002-07-01",16.5,11.8,3.4,33.3,NA,NA,NA
"2002-07-01",17,11.7,3,29.3,NA,NA,NA
"2002-07-01",18,11.6,2.9,28.3,NA,NA,NA
"2002-07-01",19,11.6,2.2,21.5,NA,NA,NA
"2002-07-01",20,11.5,1.9,18.5,NA,NA,NA
"2002-07-01",20.5,11.4,1.2,11.7,NA,NA,NA
"2002-07-01",21,11.4,1.1,10.7,NA,NA,NA
"2002-07-01",22,11.3,0.6,5.8,NA,NA,NA
"2002-07-15",0,26.3,11.2,147.4,NA,NA,NA
"2002-07-15",1,25.8,11.5,149.9,NA,NA,NA
"2002-07-15",2,25.5,11.7,151.7,NA,NA,NA
"2002-07-15",3,25.4,11.5,148.8,NA,NA,NA
"2002-07-15",4,25.2,11.7,150.9,NA,NA,NA
"2002-07-15",5,24.3,11.5,145.8,NA,NA,NA
"2002-07-15",6,23.8,9.4,118.1,NA,NA,NA
"2002-07-15",6.5,23.5,8.7,108.7,NA,NA,NA
"2002-07-15",7,23.3,8,99.5,NA,NA,NA
"2002-07-15",7.5,22.7,7,86.1,NA,NA,NA
"2002-07-15",8,19,4.1,46.9,NA,NA,NA
"2002-07-15",8.5,17.8,3.8,42.4,NA,NA,NA
"2002-07-15",9,17.2,3.5,38.6,NA,NA,NA
"2002-07-15",9.5,16.4,3.4,36.9,NA,NA,NA
"2002-07-15",10,15.1,2.7,28.5,NA,NA,NA
"2002-07-15",10.5,14.6,2.6,27.1,NA,NA,NA
"2002-07-15",11,14.3,2.4,24.9,NA,NA,NA
"2002-07-15",11.5,14.1,2.2,22.7,NA,NA,NA
"2002-07-15",12,13.7,2.1,21.5,NA,NA,NA
"2002-07-15",12.5,13.4,2.1,21.3,NA,NA,NA
"2002-07-15",13,13.1,2.3,23.2,NA,NA,NA
"2002-07-15",13.5,12.9,2.3,23.1,NA,NA,NA
"2002-07-15",14,12.7,2.3,23,NA,NA,NA
"2002-07-15",14.5,12.7,2.1,21,NA,NA,NA
"2002-07-15",15,12.5,2,19.9,NA,NA,NA
"2002-07-15",15.5,12.4,1.8,17.9,NA,NA,NA
"2002-07-15",16,12.1,1.5,14.8,NA,NA,NA
"2002-07-15",16.5,12.1,0.9,8.9,NA,NA,NA
"2002-07-15",17,11.9,0.6,5.9,NA,NA,NA
"2002-07-15",18,11.8,0.4,3.9,NA,NA,NA
"2002-07-15",19,11.6,0.4,3.9,NA,NA,NA
"2002-07-15",20,11.5,0.3,2.9,NA,NA,NA
"2002-07-15",21,11.4,0.3,2.9,NA,NA,NA
"2002-07-15",22,11.4,0.3,2.9,NA,NA,NA
"2002-07-15",23,11.4,0.3,2.9,NA,NA,NA
"2002-07-26",0,25.4,9.3,120.4,NA,NA,NA
"2002-07-26",1,25.4,9.4,121.7,NA,NA,NA
"2002-07-26",2,25.4,9.3,120.4,NA,NA,NA
"2002-07-26",3,25.4,9.3,120.4,NA,NA,NA
"2002-07-26",4,25.4,9.2,119.1,NA,NA,NA
"2002-07-26",5,25.3,9.1,117.6,NA,NA,NA
"2002-07-26",6,25.3,9.1,117.6,NA,NA,NA
"2002-07-26",7,25,8.4,107.9,NA,NA,NA
"2002-07-26",7.5,24.4,7.8,99.1,NA,NA,NA
"2002-07-26",8,23.9,6.9,86.8,NA,NA,NA
"2002-07-26",8.5,22.3,3.3,40.3,NA,NA,NA
"2002-07-26",9,19.2,1,11.5,NA,NA,NA
"2002-07-26",9.5,18.3,0.9,10.1,NA,NA,NA
